time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
309, 7, 45, 0, 0, 11
310, 6, 84, 7, 7, 11
311, 1, 66, 6, 4, 4
312, 2, 14, 3, 3, 5
313, 2, 22, 2, 2, 5
314, 4, 46, 3, 5, 9
315, 4, 33, 4, 4, 6
316, 5, 3, 2, 4, 7
317, 3, 23, 5, 4, 3
318, 3, 17, 5, 4, 3
319, 1, 41, 7, 5, 1
320, 3, 31, 4, 4, 3
321, 3, 40, 3, 2, 3
322, 3, 14, 3, 3, 3
323, 3, 43, 5, 5, 3
324, 4, 22, 5, 4, 6
325, 5, 48, 2, 4, 12
326, 7, 124, 3, 3, 18
327, 4, 69, 4, 3, 10
328, 5, 56, 2, 3, 13
329, 6, 95, 4, 7, 20
330, 5, 86, 3, 3, 15
331, 4, 49, 5, 4, 12
332, 5, 87, 3, 3, 15
333, 4, 89, 5, 4, 10
334, 4, 53, 2, 2, 14
335, 4, 49, 2, 1, 13
336, 4, 53, 3, 3, 14
337, 3, 44, 6, 6, 10
338, 2, 78, 5, 6, 10
339, 3, 24, 3, 3, 8
340, 4, 104, 8, 6, 12
341, 5, 75, 5, 6, 15
342, 4, 68, 4, 4, 13
343, 5, 49, 2, 2, 14
344, 6, 61, 2, 3, 19
345, 6, 66, 5, 5, 12
346, 8, 72, 3, 3, 16
347, 5, 45, 4, 5, 13
348, 7, 52, 4, 3, 14
349, 6, 59, 3, 4, 16
350, 7, 63, 4, 5, 16
351, 4, 13, 4, 5, 7
352, 4, 19, 2, 2, 9
353, 3, 28, 4, 3, 8
354, 3, 0, 1, 1, 7
355, 3, 26, 2, 2, 14
356, 4, 44, 3, 3, 13
357, 6, 61, 4, 4, 20
358, 6, 32, 2, 2, 18
359, 6, 48, 2, 2, 20
360, 6, 53, 5, 4, 15
361, 8, 45, 4, 4, 16
362, 8, 43, 4, 5, 18
363, 8, 39, 2, 2, 16
364, 8, 44, 2, 3, 28
365, 8, 43, 1, 2, 32
366, 6, 34, 2, 3, 25
367, 6, 49, 4, 3, 21
368, 5, 14, 4, 3, 11
369, 5, 2, 0, 0, 11
370, 4, 40, 5, 4, 15
371, 6, 23, 3, 3, 18
372, 7, 27, 3, 4, 24
373, 6, 31, 2, 1, 21
374, 6, 27, 1, 3, 23
375, 5, 33, 7, 7, 25
376, 4, 3, 3, 2, 12
377, 4, 5, 1, 1, 13
378, 5, 26, 4, 4, 22
379, 5, 10, 3, 2, 15
380, 6, 19, 4, 3, 17
381, 5, 11, 2, 2, 18
382, 4, 21, 2, 4, 32
383, 7, 21, 2, 3, 53
384, 7, 17, 6, 5, 54
385, 5, 10, 5, 3, 35
386, 6, 8, 3, 3, 28
387, 6, 6, 5, 4, 45
388, 8, 3, 3, 4, 89
389, 9, 2, 1, 3, 126
390, 0, 0, 2, 6, 0
391, 0, 0, 0, 4, 0
392, 0, 0, 0, 1, 0
393, 0, 0, 0, 2, 0
394, 0, 0, 0, 1, 0
395, 0, 0, 0, 1, 0
396, 0, 0, 0, 1, 0
397, 0, 0, 0, 0, 0
398, 0, 0, 0, 1, 0
