time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
260, 15, 832, 2, 2, 175
261, 15, 830, 2, 2, 179
262, 16, 828, 2, 2, 179
263, 16, 824, 4, 4, 149
264, 16, 820, 4, 4, 168
265, 16, 818, 2, 2, 170
266, 16, 814, 4, 4, 150
267, 16, 811, 3, 3, 142
268, 16, 808, 3, 3, 157
269, 16, 806, 2, 2, 127
270, 15, 802, 4, 4, 153
271, 14, 799, 3, 3, 134
272, 14, 798, 1, 1, 138
273, 14, 792, 6, 6, 164
274, 14, 786, 6, 6, 170
275, 13, 783, 3, 3, 155
276, 14, 781, 2, 2, 180
277, 14, 778, 3, 3, 187
278, 14, 774, 4, 4, 187
279, 14, 769, 5, 5, 184
280, 14, 766, 3, 3, 182
281, 15, 758, 8, 8, 187
282, 15, 754, 4, 4, 172
283, 13, 750, 4, 4, 138
284, 13, 748, 2, 2, 156
285, 13, 748, 0, 0, 156
286, 13, 747, 1, 1, 158
287, 12, 744, 3, 3, 153
288, 12, 738, 6, 6, 156
289, 12, 737, 1, 1, 160
290, 13, 736, 1, 1, 164
291, 15, 730, 6, 6, 147
292, 15, 728, 2, 2, 149
293, 15, 725, 3, 3, 158
294, 16, 722, 3, 3, 164
295, 16, 720, 2, 2, 167
296, 16, 716, 4, 4, 182
297, 16, 714, 2, 2, 175
298, 16, 711, 3, 3, 172
299, 16, 709, 2, 2, 190
300, 16, 707, 2, 2, 186
301, 15, 699, 8, 8, 195
302, 15, 699, 0, 0, 195
303, 15, 696, 3, 3, 174
304, 15, 694, 2, 2, 173
305, 15, 692, 2, 2, 176
306, 14, 690, 2, 2, 168
307, 14, 685, 5, 5, 138
308, 14, 684, 1, 1, 137
309, 14, 684, 0, 0, 137
310, 15, 678, 6, 6, 132
311, 15, 678, 0, 0, 132
312, 16, 670, 8, 8, 136
313, 16, 668, 2, 2, 136
314, 15, 665, 3, 3, 120
315, 15, 660, 5, 5, 127
316, 15, 659, 1, 1, 127
317, 14, 654, 5, 5, 146
318, 13, 651, 3, 3, 172
319, 14, 646, 5, 5, 201
320, 14, 644, 2, 2, 198
321, 13, 639, 5, 5, 171
322, 14, 636, 3, 3, 169
323, 15, 632, 4, 4, 141
324, 15, 629, 3, 3, 144
325, 15, 627, 2, 2, 142
326, 14, 623, 4, 4, 139
327, 13, 619, 4, 4, 148
328, 14, 615, 4, 4, 130
329, 14, 614, 1, 1, 128
330, 14, 608, 6, 6, 161
331, 14, 604, 4, 4, 181
332, 14, 598, 6, 6, 174
333, 14, 598, 0, 0, 174
334, 14, 596, 2, 2, 161
335, 14, 593, 3, 3, 159
336, 14, 591, 2, 2, 151
337, 13, 585, 6, 6, 169
338, 14, 582, 3, 3, 179
339, 15, 580, 2, 2, 190
340, 15, 577, 3, 3, 179
341, 15, 576, 1, 1, 174
342, 15, 572, 4, 4, 193
343, 14, 571, 1, 1, 191
344, 14, 568, 3, 3, 197
345, 14, 565, 3, 3, 197
346, 14, 558, 7, 7, 203
347, 15, 556, 2, 2, 208
348, 15, 554, 2, 2, 212
349, 15, 553, 1, 1, 216
350, 15, 548, 5, 5, 170
351, 15, 544, 4, 4, 159
352, 15, 541, 3, 3, 144
353, 15, 539, 2, 2, 141
354, 15, 535, 4, 4, 159
355, 15, 531, 4, 4, 168
356, 15, 529, 2, 2, 174
357, 15, 528, 1, 1, 170
358, 14, 522, 6, 6, 160
359, 15, 518, 4, 4, 165
360, 15, 513, 5, 5, 190
361, 15, 510, 3, 3, 191
362, 15, 508, 2, 2, 180
363, 16, 505, 3, 3, 181
364, 16, 498, 7, 7, 170
365, 16, 496, 2, 2, 186
366, 16, 495, 1, 1, 195
367, 16, 492, 3, 3, 200
368, 16, 487, 5, 5, 162
369, 16, 484, 3, 3, 160
370, 16, 481, 3, 3, 154
371, 16, 478, 3, 3, 170
372, 16, 477, 1, 1, 186
373, 16, 472, 5, 5, 168
374, 16, 467, 5, 5, 176
375, 16, 466, 1, 1, 178
376, 16, 463, 3, 3, 173
377, 14, 459, 4, 4, 167
378, 14, 459, 0, 0, 167
379, 14, 455, 4, 4, 172
380, 14, 449, 6, 6, 200
381, 14, 444, 5, 5, 193
382, 14, 442, 2, 2, 196
383, 14, 438, 4, 4, 192
384, 14, 434, 4, 4, 210
385, 15, 432, 2, 2, 214
386, 15, 430, 2, 2, 181
387, 15, 428, 2, 2, 182
388, 14, 423, 5, 5, 170
389, 14, 420, 3, 3, 165
390, 16, 413, 7, 7, 177
391, 16, 409, 4, 4, 177
392, 16, 405, 4, 4, 148
393, 16, 405, 0, 0, 148
394, 16, 403, 2, 2, 138
395, 16, 400, 3, 3, 142
396, 16, 394, 6, 6, 153
397, 16, 393, 1, 1, 151
398, 16, 391, 2, 2, 165
399, 15, 389, 2, 2, 164
400, 15, 386, 3, 3, 150
401, 15, 381, 5, 5, 169
402, 15, 380, 1, 1, 178
403, 15, 376, 4, 4, 181
404, 14, 374, 2, 2, 178
405, 15, 367, 7, 7, 145
406, 15, 366, 1, 1, 131
407, 15, 363, 3, 3, 124
408, 16, 360, 3, 3, 140
409, 16, 358, 2, 2, 150
410, 16, 355, 3, 3, 145
411, 16, 353, 2, 2, 152
412, 16, 349, 4, 4, 158
413, 16, 346, 3, 3, 146
414, 16, 343, 3, 3, 125
415, 16, 340, 3, 3, 123
416, 15, 338, 2, 2, 124
417, 15, 336, 2, 2, 133
418, 15, 333, 3, 3, 132
419, 14, 328, 5, 5, 102
420, 14, 324, 4, 4, 112
421, 15, 320, 4, 4, 120
422, 15, 313, 7, 7, 136
423, 15, 311, 2, 2, 144
424, 14, 307, 4, 4, 138
425, 14, 305, 2, 2, 134
426, 15, 300, 5, 5, 145
427, 15, 295, 5, 5, 162
428, 16, 292, 3, 3, 175
429, 16, 289, 3, 3, 201
430, 16, 287, 2, 2, 208
431, 16, 283, 4, 4, 198
432, 16, 280, 3, 3, 205
433, 16, 279, 1, 1, 199
434, 15, 276, 3, 3, 183
435, 15, 273, 3, 3, 183
436, 15, 269, 4, 4, 161
437, 15, 266, 3, 3, 139
438, 15, 262, 4, 4, 113
439, 15, 258, 4, 4, 122
440, 15, 258, 0, 0, 122
441, 14, 256, 2, 2, 119
442, 14, 253, 3, 3, 132
443, 14, 248, 5, 5, 144
444, 14, 247, 1, 1, 145
445, 12, 245, 2, 4, 170
446, 12, 240, 5, 5, 194
447, 12, 238, 2, 2, 212
448, 12, 235, 3, 3, 201
449, 12, 234, 1, 2, 213
450, 12, 231, 3, 4, 188
451, 12, 229, 2, 2, 169
452, 12, 227, 2, 2, 156
453, 12, 223, 4, 4, 185
454, 12, 220, 3, 3, 199
455, 12, 220, 0, 0, 199
456, 12, 216, 4, 4, 194
457, 12, 213, 3, 3, 214
458, 12, 208, 5, 5, 199
459, 12, 205, 3, 3, 180
460, 12, 202, 3, 3, 199
461, 12, 200, 2, 2, 199
462, 12, 197, 3, 3, 247
463, 12, 195, 2, 2, 234
464, 12, 192, 3, 3, 238
465, 12, 190, 2, 2, 238
466, 12, 187, 3, 3, 240
467, 11, 185, 2, 2, 207
468, 11, 183, 2, 2, 203
469, 11, 180, 3, 3, 181
470, 10, 177, 3, 3, 159
471, 10, 175, 2, 2, 158
472, 10, 172, 3, 3, 149
473, 10, 171, 1, 1, 138
474, 11, 168, 3, 3, 131
475, 11, 164, 4, 4, 144
476, 11, 161, 3, 3, 143
477, 11, 158, 3, 3, 165
478, 11, 156, 2, 2, 168
479, 11, 154, 2, 2, 181
480, 11, 151, 3, 3, 193
481, 11, 148, 3, 3, 200
482, 12, 145, 3, 3, 208
483, 12, 143, 2, 2, 214
484, 12, 138, 5, 5, 188
485, 12, 137, 1, 1, 192
486, 12, 136, 1, 1, 185
487, 12, 132, 4, 4, 202
488, 12, 131, 1, 1, 199
489, 11, 128, 3, 3, 185
490, 11, 128, 0, 0, 185
491, 11, 124, 4, 4, 189
492, 11, 123, 1, 1, 194
493, 11, 120, 3, 3, 192
494, 11, 118, 2, 2, 185
495, 11, 116, 2, 2, 198
496, 11, 113, 3, 3, 221
497, 11, 111, 2, 2, 208
498, 12, 107, 4, 4, 211
499, 12, 106, 1, 1, 210
500, 12, 105, 1, 1, 206
501, 12, 105, 0, 0, 206
502, 12, 103, 2, 2, 204
503, 12, 101, 2, 2, 207
504, 12, 97, 4, 4, 167
505, 12, 94, 3, 3, 164
506, 12, 91, 3, 3, 189
507, 12, 88, 3, 3, 178
508, 12, 85, 3, 3, 171
509, 12, 84, 1, 1, 151
510, 12, 80, 4, 4, 175
511, 12, 77, 3, 3, 176
512, 12, 75, 2, 2, 180
513, 12, 73, 2, 2, 176
514, 12, 70, 3, 3, 201
515, 12, 69, 1, 1, 194
516, 12, 68, 1, 1, 183
517, 12, 65, 3, 3, 177
518, 9, 64, 1, 4, 215
519, 6, 62, 2, 5, 286
520, 5, 61, 1, 2, 285
521, 4, 61, 0, 1, 300
522, 4, 61, 0, 0, 300
523, 4, 61, 0, 0, 300
524, 4, 60, 1, 1, 294
525, 4, 59, 1, 1, 294
526, 4, 58, 1, 1, 297
527, 4, 58, 0, 0, 297
528, 4, 56, 2, 2, 298
529, 4, 55, 1, 1, 290
530, 4, 55, 0, 0, 290
531, 4, 55, 0, 0, 290
532, 4, 55, 0, 0, 290
533, 4, 55, 0, 0, 290
534, 4, 52, 3, 3, 301
535, 4, 51, 1, 1, 320
536, 4, 50, 1, 1, 348
537, 4, 50, 0, 0, 348
538, 4, 49, 1, 1, 349
539, 4, 49, 0, 0, 349
540, 4, 48, 1, 1, 354
541, 4, 47, 1, 1, 332
542, 4, 46, 1, 1, 323
543, 4, 45, 1, 1, 314
544, 4, 43, 2, 2, 312
545, 4, 43, 0, 0, 312
546, 4, 43, 0, 0, 312
547, 4, 42, 1, 1, 331
548, 4, 42, 0, 0, 331
549, 4, 40, 2, 2, 331
550, 4, 40, 0, 0, 331
551, 4, 39, 1, 1, 343
552, 4, 39, 0, 0, 343
553, 4, 38, 1, 1, 327
554, 4, 38, 0, 0, 327
555, 4, 38, 0, 0, 327
556, 4, 36, 2, 2, 319
557, 4, 35, 1, 1, 320
558, 4, 35, 0, 0, 320
559, 4, 35, 0, 0, 320
560, 4, 32, 3, 3, 315
561, 4, 32, 0, 0, 315
562, 4, 31, 1, 1, 310
563, 4, 31, 0, 0, 310
564, 4, 29, 2, 2, 317
565, 4, 28, 1, 1, 342
566, 4, 27, 1, 1, 341
567, 4, 27, 0, 0, 341
568, 4, 27, 0, 0, 341
569, 4, 26, 1, 1, 336
570, 4, 25, 1, 1, 333
571, 4, 25, 0, 0, 333
572, 4, 25, 0, 0, 333
573, 4, 25, 0, 0, 333
574, 4, 23, 2, 2, 339
575, 4, 22, 1, 1, 318
576, 4, 20, 2, 2, 297
577, 4, 20, 0, 0, 297
578, 4, 20, 0, 0, 297
579, 4, 20, 0, 0, 297
580, 4, 19, 1, 1, 315
581, 4, 18, 1, 1, 338
582, 4, 17, 1, 1, 330
583, 4, 17, 0, 0, 330
584, 4, 16, 1, 1, 327
585, 4, 16, 0, 0, 327
586, 4, 15, 1, 1, 344
587, 4, 14, 1, 1, 350
588, 4, 13, 1, 1, 339
589, 4, 11, 2, 2, 337
590, 4, 9, 2, 2, 316
591, 4, 7, 2, 2, 340
592, 4, 5, 2, 2, 338
593, 4, 5, 0, 0, 338
594, 4, 4, 1, 1, 342
595, 4, 3, 1, 1, 358
596, 4, 2, 1, 1, 340
597, 4, 1, 1, 1, 353
598, 0, 0, 1, 1, 0
599, 0, 0, 0, 2, 0
600, 0, 0, 0, 0, 0
601, 0, 0, 0, 0, 0
602, 0, 0, 0, 0, 0
603, 0, 0, 0, 1, 0
604, 0, 0, 0, 0, 0
605, 0, 0, 0, 0, 0
606, 0, 0, 0, 1, 0
