time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
363, 5, 3, 0, 0, 30
364, 5, 42, 2, 1, 30
365, 5, 1, 2, 2, 33
366, 6, 48, 2, 4, 68
367, 5, 46, 1, 1, 62
368, 5, 45, 2, 1, 54
369, 6, 44, 1, 1, 70
370, 6, 44, 0, 2, 109
371, 5, 39, 5, 4, 70
372, 6, 38, 1, 1, 82
373, 6, 38, 0, 0, 82
374, 6, 33, 2, 1, 51
375, 5, 21, 2, 2, 50
376, 4, 4, 1, 1, 39
377, 5, 2, 4, 3, 18
378, 5, 3, 2, 2, 24
379, 5, 0, 0, 0, 24
380, 6, 6, 2, 2, 27
381, 6, 0, 2, 3, 36
382, 4, 2, 3, 3, 37
383, 4, 8, 1, 1, 42
384, 4, 16, 3, 4, 63
385, 4, 11, 1, 1, 56
386, 4, 11, 0, 0, 56
387, 5, 13, 2, 2, 65
388, 6, 10, 3, 3, 69
389, 4, 8, 2, 2, 69
390, 4, 3, 4, 3, 40
391, 4, 3, 1, 2, 79
392, 5, 2, 1, 2, 123
393, 0, 0, 2, 4, 0
394, 0, 0, 0, 2, 0
395, 0, 0, 0, 1, 0
396, 0, 0, 0, 0, 0
397, 0, 0, 0, 1, 0
398, 0, 0, 0, 1, 0
399, 0, 0, 0, 1, 0
