time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
333, 3, 14, 4, 4, 5
334, 2, 5, 4, 3, 2
335, 4, 46, 3, 3, 8
336, 5, 21, 3, 4, 12
337, 5, 45, 2, 2, 17
338, 6, 61, 4, 3, 23
339, 6, 66, 3, 3, 21
340, 6, 53, 0, 1, 30
341, 7, 88, 3, 5, 35
342, 6, 65, 2, 2, 32
343, 6, 70, 2, 2, 29
344, 5, 78, 4, 4, 25
345, 5, 59, 4, 4, 25
346, 4, 13, 2, 2, 13
347, 4, 22, 4, 4, 14
348, 5, 26, 2, 3, 19
349, 5, 36, 1, 1, 18
350, 5, 64, 4, 4, 23
351, 5, 43, 2, 2, 27
352, 5, 38, 0, 0, 27
353, 6, 64, 2, 2, 31
354, 7, 33, 2, 2, 25
355, 7, 32, 3, 2, 18
356, 7, 51, 3, 2, 19
357, 8, 43, 2, 2, 26
358, 8, 60, 2, 1, 26
359, 6, 57, 5, 5, 29
360, 6, 56, 3, 2, 33
361, 6, 63, 4, 4, 33
362, 5, 41, 2, 2, 30
363, 4, 46, 3, 3, 23
364, 3, 11, 2, 2, 13
365, 6, 44, 4, 4, 21
366, 6, 45, 4, 4, 24
367, 6, 50, 6, 6, 29
368, 6, 34, 2, 2, 29
369, 6, 38, 2, 2, 25
370, 6, 38, 2, 2, 20
371, 6, 23, 4, 4, 16
372, 6, 13, 0, 1, 28
373, 5, 11, 4, 5, 25
374, 4, 30, 3, 3, 23
375, 4, 13, 1, 2, 32
376, 5, 32, 3, 3, 38
377, 5, 12, 3, 3, 33
378, 4, 12, 3, 3, 15
379, 5, 10, 1, 2, 31
380, 5, 10, 2, 2, 25
381, 6, 6, 5, 5, 17
382, 5, 2, 2, 2, 10
383, 5, 5, 1, 1, 21
384, 6, 11, 2, 2, 31
385, 6, 4, 2, 2, 25
386, 6, 4, 1, 1, 21
387, 5, 6, 5, 5, 30
388, 6, 6, 2, 1, 34
